epoch,step,train_loss,val_loss
87,2799,0.003924000076949596,
87,2815,,0.00993670430034399
88,2847,,0.01011891383677721
89,2849,0.003614232875406742,
89,2879,,0.010919847525656223
90,2899,0.003632931038737297,
90,2911,,0.008480511605739594
91,2943,,0.00833200104534626
92,2949,0.0017935190116986632,
92,2975,,0.008407717570662498
93,2999,0.0012572600971907377,
93,3007,,0.008351166732609272
94,3039,,0.007997890934348106
95,3049,0.0024459243286401033,
95,3071,,0.009832911193370819
96,3099,0.001930281869135797,
96,3103,,0.008069260977208614
97,3135,,0.00892924889922142
98,3149,0.003110576653853059,
98,3167,,0.007961083203554153
99,3199,0.0009588931570760906,
99,3199,,0.008682447485625744
100,3231,,0.00805980246514082
101,3249,0.002209858037531376,
101,3263,,0.008796111680567265
102,3295,,0.008176647126674652
103,3299,0.0031338948756456375,
103,3327,,0.008500066585838795
104,3349,0.001919904607348144,
104,3359,,0.008806560188531876
105,3391,,0.007345426827669144
106,3399,0.0014738354366272688,
106,3423,,0.008202587254345417
107,3449,0.001488270121626556,
107,3455,,0.008391088806092739
108,3487,,0.007940176874399185
109,3499,0.0015807283343747258,
109,3519,,0.00898710172623396
110,3549,0.0011592487571761012,
110,3551,,0.008772002533078194
111,3583,,0.008425994776189327
112,3599,0.0018169289687648416,
112,3615,,0.008486073464155197
113,3647,,0.008839823305606842
114,3649,0.0019884577486664057,
114,3679,,0.011463365517556667
115,3699,0.0025380891747772694,
115,3711,,0.008631705306470394
116,3743,,0.008328180760145187
117,3749,0.002459373790770769,
117,3775,,0.009207352064549923
118,3799,0.002440884942188859,
118,3807,,0.00899114366620779
119,3839,,0.009276422671973705
120,3849,0.00253658602014184,
120,3871,,0.00962691567838192
121,3899,0.0019275940721854568,
121,3903,,0.008483413606882095
122,3935,,0.008481690660119057
123,3949,0.002130356151610613,
123,3967,,0.008611134253442287
124,3999,0.0011586743639782071,
124,3999,,0.007937751710414886
125,4031,,0.008143503218889236
126,4049,0.002270693890750408,
126,4063,,0.009072743356227875
127,4095,,0.009814299643039703
128,4099,0.0027667877729982138,
128,4127,,0.008087683469057083
129,4149,0.0023797343019396067,
129,4159,,0.008904047310352325
130,4191,,0.009266733191907406
131,4199,0.0019060850609093904,
131,4223,,0.01041649840772152
132,4249,0.001669027260504663,
132,4255,,0.00890727061778307
133,4287,,0.008642285130918026
134,4299,0.0015761095564812422,
134,4319,,0.008912266232073307
135,4349,0.0011219142470508814,
135,4351,,0.008068284019827843
136,4383,,0.008235262706875801
137,4399,0.0019322690786793828,
137,4415,,0.009289456531405449
138,4447,,0.009726750664412975
139,4449,0.0021666432730853558,
139,4479,,0.008515216410160065
140,4499,0.0015457251574844122,
140,4511,,0.007961874827742577
141,4543,,0.00815113540738821
142,4549,0.002871854230761528,
142,4575,,0.009238055907189846
143,4599,0.001879786141216755,
143,4607,,0.009344556368887424
144,4639,,0.009374824352562428
145,4649,0.002169485669583082,
145,4671,,0.009320979937911034
146,4699,0.003157875034958124,
146,4703,,0.010494500398635864
147,4735,,0.009020657278597355
148,4749,0.0017890381859615445,
148,4767,,0.008469727821648121
149,4799,0.002350808586925268,
149,4799,,0.00926122721284628
150,4831,,0.009713676758110523
151,4849,0.0011267963564023376,
151,4863,,0.008811202831566334
152,4895,,0.008148585446178913
153,4899,0.0012557246955111623,
153,4927,,0.008120063692331314
154,4949,0.0013157010544091463,
154,4959,,0.00855077151209116
155,4991,,0.009036324918270111
156,4999,0.0018087690696120262,
156,5023,,0.008424703031778336
157,5049,0.0010352954268455505,
157,5055,,0.008711013942956924
158,5087,,0.00809374637901783
159,5099,0.0013806504430249333,
159,5119,,0.00862606056034565
160,5149,0.0014340630732476711,
160,5151,,0.009151295758783817
161,5183,,0.008283231407403946
162,5199,0.001750076306052506,
162,5215,,0.00925685465335846
163,5247,,0.01109393686056137
164,5249,0.003733972320333123,
164,5279,,0.00902515184134245
165,5299,0.0025562301743775606,
165,5311,,0.01059875637292862
166,5343,,0.010658849030733109
167,5349,0.003424406284466386,
167,5375,,0.010100648738443851
168,5399,0.001606512232683599,
168,5407,,0.009775885380804539
169,5439,,0.009809289127588272
170,5449,0.00218213745392859,
170,5471,,0.008520535193383694
171,5499,0.0028832005336880684,
171,5503,,0.00855312217026949
172,5535,,0.008340131491422653
173,5549,0.0017930235480889678,
173,5567,,0.01037189643830061
174,5599,0.0025809756480157375,
174,5599,,0.009693234227597713
175,5631,,0.008738373406231403
176,5649,0.0019146602135151625,
176,5663,,0.009795848280191422
177,5695,,0.009880066849291325
178,5699,0.0023278554435819387,
178,5727,,0.010636935010552406
179,5749,0.0017791679129004478,
179,5759,,0.009725520387291908
180,5791,,0.009922482073307037
181,5799,0.003064263379201293,
181,5823,,0.010494254529476166
182,5849,0.0014401099178940058,
182,5855,,0.009415920823812485
183,5887,,0.009112334810197353
184,5899,0.002469315193593502,
184,5919,,0.008837800472974777
185,5949,0.0009983644122257829,
185,5951,,0.008533736690878868
186,5983,,0.008248968049883842
187,5999,0.0011758051114156842,
187,6015,,0.009157084859907627
188,6047,,0.009239803068339825
189,6049,0.003132866695523262,
189,6079,,0.009441080503165722
190,6099,0.002078248653560877,
190,6111,,0.00917836558073759
191,6143,,0.008963762782514095
192,6149,0.002053804462775588,
192,6175,,0.00950949639081955
193,6199,0.002644025720655918,
193,6207,,0.008994759991765022
194,6239,,0.009874566458165646
195,6249,0.002279549604281783,
195,6271,,0.00923696719110012
196,6299,0.0018699828069657087,
196,6303,,0.009781748056411743
197,6335,,0.009077650494873524
198,6349,0.002489390317350626,
198,6367,,0.009965693578124046
199,6399,0.000976826879195869,
199,6399,,0.008378395810723305
200,6431,,0.008594988845288754
201,6449,0.0011750352568924427,
201,6463,,0.008844909258186817
202,6495,,0.008545181713998318
203,6499,0.0014454427873715758,
203,6527,,0.00896141491830349
204,6549,0.0011657227296382189,
204,6559,,0.008401750586926937
205,6591,,0.008854086510837078
206,6599,0.0015097704017534852,
206,6623,,0.010806990787386894
207,6649,0.0015731803141534328,
207,6655,,0.009242808446288109
208,6687,,0.009370118379592896
209,6699,0.001291136140935123,
209,6719,,0.008609432727098465
210,6749,0.0016439870232716203,
210,6751,,0.00850991066545248
211,6783,,0.009066568687558174
212,6799,0.0010158155346289277,
212,6815,,0.008256900124251842
213,6847,,0.009375333786010742
214,6849,0.0016074986197054386,
214,6879,,0.010736485943198204
215,6899,0.0024015074595808983,
215,6911,,0.01041483599692583
216,6943,,0.010074280202388763
217,6949,0.003221370978280902,
217,6975,,0.009623187594115734
218,6999,0.0038257723208516836,
218,7007,,0.011593946255743504
219,7039,,0.009127200581133366
220,7049,0.0016581218224018812,
220,7071,,0.00896470807492733
221,7099,0.0023820530623197556,
221,7103,,0.009793270379304886
222,7135,,0.010332108475267887
223,7149,0.002008332870900631,
223,7167,,0.008918995968997478
224,7199,0.0017947906162589788,
224,7199,,0.008741747587919235
225,7231,,0.009047945961356163
226,7249,0.0011355881579220295,
226,7263,,0.010189793072640896
227,7295,,0.008724847808480263
228,7299,0.0015947966603562236,
228,7327,,0.008866524323821068
229,7349,0.001223834347911179,
229,7359,,0.008220292627811432
230,7391,,0.008511551655828953
231,7399,0.0010053407168015838,
231,7423,,0.008901963010430336
232,7449,0.001000789226964116,
232,7455,,0.008750859647989273
233,7487,,0.008704489096999168
234,7499,0.000854349578730762,
234,7519,,0.00923897698521614
235,7549,0.0017000618390738964,
235,7551,,0.009856980293989182
236,7583,,0.012832248583436012
237,7599,0.004100592341274023,
237,7615,,0.010459315963089466
238,7647,,0.009881495498120785
239,7649,0.00233627506531775,
239,7679,,0.009274307638406754
240,7699,0.0022430235985666513,
240,7711,,0.009182781912386417
241,7743,,0.009159065783023834
242,7749,0.0011414464097470045,
242,7775,,0.008742712438106537
243,7799,0.0013844550121575594,
243,7807,,0.0092045022174716
244,7839,,0.008484275080263615
245,7849,0.0010846065124496818,
245,7871,,0.008458305150270462
246,7899,0.001766207511536777,
246,7903,,0.008844397030770779
247,7935,,0.008966614492237568
248,7949,0.001426011323928833,
248,7967,,0.01038055308163166
249,7999,0.0026599732227623463,
249,7999,,0.012451861053705215
250,8031,,0.012362378649413586
251,8049,0.0017545357113704085,
251,8063,,0.010103640146553516
252,8095,,0.010991350747644901
253,8099,0.0018320119706913829,
253,8127,,0.009315956383943558
254,8149,0.001970849698409438,
254,8159,,0.009763387963175774
255,8191,,0.009107789024710655
256,8199,0.0018312155734747648,
256,8223,,0.010712930001318455
257,8249,0.0016113617457449436,
257,8255,,0.009618797339498997
258,8287,,0.009310093708336353
259,8299,0.001519626472145319,
259,8319,,0.009160652756690979
260,8349,0.0008427043212577701,
260,8351,,0.008950979448854923
261,8383,,0.009011934511363506
262,8399,0.0012991747353225946,
262,8415,,0.008602416142821312
263,8447,,0.00836335401982069
264,8449,0.0009705219999887049,
264,8479,,0.00905758235603571
265,8499,0.002147246850654483,
265,8511,,0.01042838953435421
266,8543,,0.009439120069146156
267,8549,0.00233263592235744,
267,8575,,0.010029446333646774
268,8599,0.0020998173858970404,
268,8607,,0.009043260477483273
269,8639,,0.00971730425953865
270,8649,0.0017665663035586476,
270,8671,,0.010304342955350876
271,8699,0.001480339327827096,
271,8703,,0.009714446030557156
272,8735,,0.010124053806066513
273,8749,0.0015639818739145994,
273,8767,,0.009824851527810097
274,8799,0.0012718737125396729,
274,8799,,0.008914434351027012
275,8831,,0.00895023439079523
276,8849,0.0007281388388946652,
276,8863,,0.009059663861989975
277,8895,,0.008559321984648705
278,8899,0.0007544364198110998,
278,8927,,0.008986621163785458
279,8949,0.0011137905530631542,
279,8959,,0.00911828875541687
280,8991,,0.011085760779678822
281,8999,0.0023908372968435287,
281,9023,,0.010459387674927711
282,9049,0.0018972378456965089,
282,9055,,0.009426048025488853
283,9087,,0.009713050909340382
284,9099,0.002422245219349861,
284,9119,,0.00975053384900093
285,9149,0.0010830864775925875,
285,9151,,0.009314831346273422
286,9183,,0.009115318767726421
287,9199,0.001125139882788062,
287,9215,,0.008969495072960854
288,9247,,0.010053787380456924
289,9249,0.002240949310362339,
289,9279,,0.009628650732338428
290,9299,0.001043733092956245,
290,9311,,0.010225609876215458
291,9343,,0.009985570795834064
292,9349,0.002233678475022316,
292,9375,,0.010365146212279797
293,9399,0.0031722940038889647,
293,9407,,0.010771427303552628
294,9439,,0.0111968033015728
295,9449,0.002558297012001276,
295,9471,,0.01519278809428215
296,9499,0.002387264044955373,
296,9503,,0.010095621459186077
297,9535,,0.009507418610155582
298,9549,0.0016835308633744717,
298,9567,,0.009914391674101353
299,9599,0.0020958171226084232,
299,9599,,0.009831362403929234
300,9631,,0.009001933969557285
301,9649,0.0016893035499379039,
301,9663,,0.009138462133705616
302,9695,,0.008907539770007133
303,9699,0.0009087636135518551,
303,9727,,0.009517217986285686
304,9749,0.0010961944935843349,
304,9759,,0.008875577710568905
305,9791,,0.008635174483060837
306,9799,0.0008094526710920036,
306,9823,,0.00922100804746151
307,9849,0.0006170571432448924,
307,9855,,0.008504154160618782
308,9887,,0.009448686614632607
309,9899,0.0012766453437507153,
309,9919,,0.00965271145105362
310,9949,0.0008669623639434576,
310,9951,,0.009561463259160519
311,9983,,0.008902616798877716
312,9999,0.0014584874734282494,
312,10015,,0.01028529740869999
313,10047,,0.009916291572153568
314,10049,0.0025363746099174023,
314,10079,,0.009791445918381214
315,10099,0.0024528703652322292,
315,10111,,0.010130618698894978
316,10143,,0.009814606979489326
317,10149,0.002704706508666277,
317,10175,,0.009624107740819454
318,10199,0.0008561582071706653,
318,10207,,0.009393328800797462
319,10239,,0.009820390492677689
320,10249,0.0018078237771987915,
320,10271,,0.009450698271393776
321,10299,0.0014654833357781172,
321,10303,,0.00988234207034111
322,10335,,0.009404927492141724
323,10349,0.0011592959053814411,
323,10367,,0.0094680180773139
324,10399,0.0015702354721724987,
324,10399,,0.009395979344844818
325,10431,,0.009003831073641777
326,10449,0.0011697522131726146,
326,10463,,0.009173371829092503
327,10495,,0.010508259758353233
328,10499,0.0017491135513409972,
328,10527,,0.01105261780321598
329,10549,0.0011093216016888618,
329,10559,,0.00923136156052351
330,10591,,0.008998678997159004
331,10599,0.0008387113339267671,
331,10623,,0.008984517306089401
332,10649,0.0008951390627771616,
332,10655,,0.009039977565407753
333,10687,,0.01023593544960022
334,10699,0.0015931897796690464,
334,10719,,0.010670971125364304
335,10749,0.004881414119154215,
335,10751,,0.011918063275516033
336,10783,,0.013377243652939796
337,10799,0.00517062284052372,
337,10815,,0.011485022492706776
338,10847,,0.010334467515349388
339,10849,0.0023931635078042746,
339,10879,,0.010591969825327396
340,10899,0.0018087549833580852,
340,10911,,0.011145655065774918
341,10943,,0.009936216287314892
342,10949,0.001500200480222702,
342,10975,,0.0095869991928339
343,10999,0.0014347791438922286,
343,11007,,0.009964117780327797
344,11039,,0.009033821523189545
345,11049,0.0010001410264521837,
345,11071,,0.00927855633199215
346,11099,0.0007130553713068366,
346,11103,,0.008830955252051353
347,11135,,0.008729861117899418
348,11149,0.00045928757754154503,
348,11167,,0.00904886331409216
349,11199,0.000681259436532855,
349,11199,,0.009097904898226261
350,11231,,0.008729922585189342
351,11249,0.0005494874785654247,
351,11263,,0.008790138177573681
352,11295,,0.008721238933503628
353,11299,0.00047433897270821035,
353,11327,,0.00929641630500555
354,11349,0.0006051608943380415,
354,11359,,0.00912295188754797
355,11391,,0.01064037811011076
356,11399,0.0026025050319731236,
356,11423,,0.010457037948071957
357,11449,0.0023904209956526756,
357,11455,,0.01210281252861023
358,11487,,0.010053848847746849
359,11499,0.0014366848627105355,
359,11519,,0.009872068651020527
360,11549,0.001518292585387826,
360,11551,,0.010458332486450672
361,11583,,0.010169914923608303
362,11599,0.0014111653435975313,
362,11615,,0.009510902687907219
363,11647,,0.009925865568220615
364,11649,0.0015265372348949313,
364,11679,,0.00954241119325161
365,11699,0.0013234269572421908,
365,11711,,0.009103253483772278
366,11743,,0.008942143060266972
367,11749,0.0011590755311772227,
367,11775,,0.009220228530466557
368,11799,0.0010725106112658978,
368,11807,,0.009423129260540009
369,11839,,0.010117584839463234
370,11849,0.001889416598714888,
370,11871,,0.011393614113330841
371,11899,0.002312037628144026,
371,11903,,0.010962562635540962
372,11935,,0.010495981201529503
373,11949,0.0023113719653338194,
373,11967,,0.011399767361581326
374,11999,0.0020696374122053385,
374,11999,,0.010769368149340153
375,12031,,0.012226763181388378
376,12049,0.0027017593383789062,
376,12063,,0.010329513810575008
377,12095,,0.010112226009368896
378,12099,0.0018909700447693467,
378,12127,,0.010420476086437702
379,12149,0.002800344256684184,
379,12159,,0.010292313992977142
380,12191,,0.010447157546877861
381,12199,0.0025237565860152245,
381,12223,,0.01275157555937767
382,12249,0.002060594502836466,
382,12255,,0.010266133584082127
383,12287,,0.010672304779291153
384,12299,0.0017581890569999814,
384,12319,,0.00977865420281887
385,12349,0.0009074894478544593,
385,12351,,0.009306908585131168
386,12383,,0.009302875027060509
387,12399,0.0006984487408772111,
387,12415,,0.009837884455919266
388,12447,,0.009667426347732544
389,12449,0.0011886468855664134,
389,12479,,0.009594608098268509
390,12499,0.0012060011504217982,
390,12511,,0.011352804489433765
391,12543,,0.010272485204041004
392,12549,0.002383260987699032,
392,12575,,0.011063287034630775
393,12599,0.0011794279562309384,
393,12607,,0.01025057677179575
394,12639,,0.00936407782137394
395,12649,0.00098107208032161,
395,12671,,0.010335990227758884
396,12699,0.0013480177149176598,
396,12703,,0.009571857750415802
397,12735,,0.009955880232155323
398,12749,0.001179840532131493,
398,12767,,0.01109805703163147
399,12799,0.0015006640460342169,
399,12799,,0.009807958267629147
400,12831,,0.010002766735851765
401,12849,0.0012141778133809566,
401,12863,,0.00940176285803318
402,12895,,0.010262509807944298
403,12899,0.0015051579102873802,
403,12927,,0.009581540711224079
404,12949,0.0016108499839901924,
404,12959,,0.010528139770030975
405,12991,,0.010048643685877323
406,12999,0.002135848393663764,
406,13023,,0.0096965953707695
407,13049,0.001934134983457625,
407,13055,,0.011352780275046825
408,13087,,0.010182946920394897
409,13099,0.0012618990149348974,
409,13119,,0.009662940166890621
410,13149,0.0019407348008826375,
410,13151,,0.009969092905521393
411,13183,,0.009716899134218693
412,13199,0.001221281010657549,
412,13215,,0.01044931448996067
413,13247,,0.010153109207749367
414,13249,0.002501019509509206,
414,13279,,0.0108403991907835
415,13299,0.0020243562757968903,
415,13311,,0.011073353700339794
416,13343,,0.010989549569785595
417,13349,0.0027613115962594748,
417,13375,,0.010356753133237362
418,13399,0.0017239218577742577,
418,13407,,0.010187693871557713
419,13439,,0.00989146064966917
420,13449,0.0014414107427001,
420,13471,,0.011483551003038883
421,13499,0.0016910285921767354,
421,13503,,0.01032191514968872
422,13535,,0.010564186610281467
423,13549,0.0020770884584635496,
423,13567,,0.009654986672103405
424,13599,0.0010600690729916096,
424,13599,,0.009858662262558937
425,13631,,0.009865503758192062
426,13649,0.0012356211664155126,
426,13663,,0.009531199000775814
427,13695,,0.009560363367199898
428,13699,0.0013578471262007952,
428,13727,,0.009967190213501453
429,13749,0.0010327507043257356,
429,13759,,0.00993083231151104
430,13791,,0.009548140689730644
431,13799,0.0006943318294361234,
431,13823,,0.009612014517188072
432,13849,0.0010346019407734275,
432,13855,,0.010169994086027145
433,13887,,0.010077066719532013
434,13899,0.001189699280075729,
434,13919,,0.009542704559862614
435,13949,0.0017928555607795715,
435,13951,,0.010513589717447758
436,13983,,0.01016360241919756
437,13999,0.0020992173813283443,
437,14015,,0.010330336168408394
438,14047,,0.010157781653106213
439,14049,0.0023865033872425556,
439,14079,,0.011523464694619179
440,14099,0.0029827593825757504,
440,14111,,0.012781134806573391
441,14143,,0.013314969837665558
442,14149,0.002946562133729458,
442,14175,,0.010453534312546253
443,14199,0.0016142134554684162,
443,14207,,0.010076284408569336
444,14239,,0.010094840079545975
445,14249,0.00141137873288244,
445,14271,,0.009941398166120052
446,14299,0.0010062208166345954,
446,14303,,0.01003376767039299
447,14335,,0.009736401028931141
448,14349,0.0008779428899288177,
448,14367,,0.009630918502807617
449,14399,0.001102557871490717,
449,14399,,0.009970116429030895
450,14431,,0.009749802760779858
451,14449,0.0009725141571834683,
451,14463,,0.009781816974282265
452,14495,,0.009751314297318459
453,14499,0.0008351102587766945,
453,14527,,0.00922713615000248
454,14549,0.0007170772296376526,
454,14559,,0.009260955266654491
455,14591,,0.009708603844046593
456,14599,0.0006580918561667204,
456,14623,,0.00934279803186655
457,14649,0.0013792478712275624,
457,14655,,0.00968884490430355
458,14687,,0.009982087649405003
459,14699,0.0009563632193021476,
459,14719,,0.009805191308259964
460,14749,0.0013662975979968905,
460,14751,,0.00980366300791502
461,14783,,0.011835225857794285
462,14799,0.003392360871657729,
462,14815,,0.011670148000121117
463,14847,,0.013634050264954567
464,14849,0.005941100884228945,
464,14879,,0.013690301217138767
465,14899,0.003097246401011944,
465,14911,,0.012922541238367558
466,14943,,0.010891676880419254
467,14949,0.0022954479791224003,
467,14975,,0.010861082933843136
468,14999,0.0015971893444657326,
468,15007,,0.01004000660032034
469,15039,,0.00986972451210022
470,15049,0.001106258830986917,
470,15071,,0.010519005358219147
471,15099,0.0009609066182747483,
471,15103,,0.009530428797006607
472,15135,,0.010016125626862049
473,15149,0.0007567937718704343,
473,15167,,0.00967211090028286
474,15199,0.0006351518677547574,
474,15199,,0.009933681227266788
475,15231,,0.009590975940227509
476,15249,0.0008920600521378219,
476,15263,,0.009607438929378986
477,15295,,0.009583151899278164
478,15299,0.00048331552534364164,
478,15327,,0.010003872215747833
479,15349,0.0006307998555712402,
479,15359,,0.010076033882796764
480,15391,,0.009394369088113308
481,15399,0.0005598115967586637,
481,15423,,0.010285216383635998
482,15449,0.0006716434727422893,
482,15455,,0.01013515330851078
483,15487,,0.010021155700087547
484,15499,0.0009163066279143095,
484,15519,,0.010282862931489944
485,15549,0.0008572691585868597,
485,15551,,0.010457498021423817
486,15583,,0.01076009776443243
487,15599,0.0014740973711013794,
487,15615,,0.010299098677933216
488,15647,,0.015468490310013294
489,15649,0.004040838219225407,
489,15679,,0.013662554323673248
490,15699,0.0033981474116444588,
490,15711,,0.013083521276712418
491,15743,,0.012869050726294518
492,15749,0.003179739462211728,
492,15775,,0.011122891679406166
493,15799,0.0034095419105142355,
493,15807,,0.012448204681277275
494,15839,,0.012070578522980213
495,15849,0.0031524894293397665,
495,15871,,0.011332890950143337
496,15899,0.0014450675807893276,
496,15903,,0.010197039693593979
497,15935,,0.009652298875153065
498,15949,0.0008801043150015175,
498,15967,,0.01028500683605671
499,15999,0.0014571781503036618,
499,15999,,0.011071277782320976
500,16000,,0.011071277782320976
