epoch,step,train_loss,val_loss
60,1949,0.005081364884972572,
60,1951,,0.005876242648810148
61,1983,,0.007751135621219873
62,1999,0.004074190277606249,
62,2015,,0.0054765003733336926
63,2047,,0.006416442804038525
64,2049,0.004051540046930313,
64,2079,,0.0059753055684268475
65,2099,0.002699853153899312,
65,2111,,0.0060507310554385185
66,2143,,0.00733232544735074
67,2149,0.005928546655923128,
67,2175,,0.005131678655743599
68,2199,0.002743316348642111,
68,2207,,0.00869006384164095
69,2239,,0.005138634238392115
70,2249,0.0030261760111898184,
70,2271,,0.0069050719030201435
71,2299,0.0036175474524497986,
71,2303,,0.005660821683704853
72,2335,,0.007178098428994417
73,2349,0.0026058917865157127,
73,2367,,0.0053087444975972176
74,2399,0.002431667409837246,
74,2399,,0.005573837552219629
75,2431,,0.004944831598550081
76,2449,0.002877954626455903,
76,2463,,0.006672459188848734
77,2495,,0.005345576908439398
78,2499,0.004525067284703255,
78,2527,,0.00519244559109211
79,2549,0.005198989063501358,
79,2559,,0.0056767952628433704
80,2591,,0.005579970311373472
81,2599,0.003719800617545843,
81,2623,,0.007942549884319305
82,2649,0.0044302791357040405,
82,2655,,0.006533232517540455
83,2687,,0.004795126151293516
84,2699,0.0024607868399471045,
84,2719,,0.005042262841016054
85,2749,0.005353412590920925,
85,2751,,0.005447002127766609
86,2783,,0.006783430464565754
87,2799,0.0020888326689600945,
87,2815,,0.005586469545960426
88,2847,,0.0043800328858196735
89,2849,0.003955454099923372,
89,2879,,0.004820715636014938
90,2899,0.0041845799423754215,
90,2911,,0.005782873835414648
91,2943,,0.004703274462372065
92,2949,0.0029185055755078793,
92,2975,,0.004608640447258949
93,2999,0.0027727866545319557,
93,3007,,0.004773339722305536
94,3039,,0.004487947560846806
95,3049,0.003972790669649839,
95,3071,,0.004727594088762999
96,3099,0.0020802298095077276,
96,3103,,0.005938472226262093
97,3135,,0.004911086056381464
98,3149,0.0017814179882407188,
98,3167,,0.004014597740024328
99,3199,0.0029282134491950274,
99,3199,,0.004669682588428259
100,3231,,0.0059341066516935825
101,3249,0.005136625375598669,
101,3263,,0.00562267703935504
102,3295,,0.00737406313419342
103,3299,0.0039122700691223145,
103,3327,,0.004720673430711031
104,3349,0.0018172451527789235,
104,3359,,0.004434293136000633
105,3391,,0.004063977859914303
106,3399,0.004165272694081068,
106,3423,,0.0054629044607281685
107,3449,0.002392807975411415,
107,3455,,0.005333436653017998
108,3487,,0.004514202009886503
109,3499,0.0012301530223339796,
109,3519,,0.004775661043822765
110,3549,0.0031362739391624928,
110,3551,,0.005471749231219292
111,3583,,0.0052587008103728294
112,3599,0.003113878658041358,
112,3615,,0.003924260847270489
113,3647,,0.005300450138747692
114,3649,0.005065014585852623,
114,3679,,0.005043837241828442
115,3699,0.0036014849320054054,
115,3711,,0.003502743551507592
116,3743,,0.008035160601139069
117,3749,0.0030771351885050535,
117,3775,,0.0042956070974469185
118,3799,0.0025003566406667233,
118,3807,,0.004490655846893787
119,3839,,0.006418328266590834
120,3849,0.004382262006402016,
120,3871,,0.00406242161989212
121,3899,0.0017297915183007717,
121,3903,,0.004598021041601896
122,3935,,0.004630569834262133
123,3949,0.0018439749255776405,
123,3967,,0.006016670260578394
124,3999,0.0031692266929894686,
124,3999,,0.004441928118467331
125,4031,,0.004461535252630711
126,4049,0.004527473356574774,
126,4063,,0.0043544159270823
127,4095,,0.003567989682778716
128,4099,0.0022676584776490927,
128,4127,,0.0034060077741742134
129,4149,0.001904616947285831,
129,4159,,0.008119579404592514
130,4191,,0.004515261389315128
131,4199,0.001837132847867906,
131,4223,,0.004492518492043018
132,4249,0.002629306400194764,
132,4255,,0.0051352716982364655
133,4287,,0.00422590272501111
134,4299,0.002339793834835291,
134,4319,,0.0037621427327394485
135,4349,0.0019097116310149431,
135,4351,,0.004464103374630213
136,4383,,0.004883454646915197
137,4399,0.001732168486341834,
137,4415,,0.0064362152479588985
138,4447,,0.004521986469626427
139,4449,0.00402668584138155,
139,4479,,0.003341588657349348
140,4499,0.0016550373984500766,
140,4511,,0.004261581227183342
141,4543,,0.003515407210215926
142,4549,0.0023033239413052797,
142,4575,,0.003469384042546153
143,4599,0.001712982077151537,
143,4607,,0.004754725378006697
144,4639,,0.003921362105756998
145,4649,0.0017379376804456115,
145,4671,,0.0036292022559791803
146,4699,0.001992639387026429,
146,4703,,0.004543244373053312
147,4735,,0.003907748032361269
148,4749,0.0027027749456465244,
148,4767,,0.003628864185884595
149,4799,0.004207249265164137,
149,4799,,0.007554191164672375
150,4831,,0.0036491567734628916
151,4849,0.002201372291892767,
151,4863,,0.004705935250967741
152,4895,,0.0038856766186654568
153,4899,0.002054154174402356,
153,4927,,0.004128343891352415
154,4949,0.002487767022103071,
154,4959,,0.004260903224349022
155,4991,,0.004918756429105997
156,4999,0.004011732060462236,
156,5023,,0.003530906978994608
157,5049,0.0014624245231971145,
157,5055,,0.007088197395205498
158,5087,,0.0056648459285497665
159,5099,0.002865917282178998,
159,5119,,0.0036466943565756083
160,5149,0.0019307355396449566,
160,5151,,0.00520212110131979
161,5183,,0.003470126772299409
162,5199,0.0023469049483537674,
162,5215,,0.0033441632986068726
163,5247,,0.003794710384681821
164,5249,0.0023156465031206608,
164,5279,,0.004561485256999731
165,5299,0.001689065946266055,
165,5311,,0.00432537542656064
166,5343,,0.004050940740853548
167,5349,0.002465716330334544,
167,5375,,0.004325482062995434
168,5399,0.0018827931489795446,
168,5407,,0.003678432200103998
169,5439,,0.0038325986824929714
170,5449,0.001755323144607246,
170,5471,,0.00503166951239109
171,5499,0.0017948601162061095,
171,5503,,0.00482476782053709
172,5535,,0.0053422958590090275
173,5549,0.0020796777680516243,
173,5567,,0.0034669172018766403
174,5599,0.0013539972715079784,
174,5599,,0.0033074140083044767
175,5631,,0.006909089162945747
176,5649,0.0015956853749230504,
176,5663,,0.0032602876890450716
177,5695,,0.0036548450589179993
178,5699,0.0021652402356266975,
178,5727,,0.003433811943978071
179,5749,0.0012588202953338623,
179,5759,,0.004910212475806475
180,5791,,0.003974477760493755
181,5799,0.0024877635296434164,
181,5823,,0.005046103149652481
182,5849,0.0031359561253339052,
182,5855,,0.00704275444149971
183,5887,,0.0032494941260665655
184,5899,0.0015038454439491034,
184,5919,,0.005099102854728699
185,5949,0.0034581422805786133,
185,5951,,0.0038297567516565323
186,5983,,0.006580226588994265
187,5999,0.004099797457456589,
187,6015,,0.004136251285672188
188,6047,,0.0036655671428889036
189,6049,0.0015994422137737274,
189,6079,,0.003125319257378578
190,6099,0.0021813332568854094,
190,6111,,0.003353515174239874
191,6143,,0.003144822083413601
192,6149,0.0014595580287277699,
192,6175,,0.004943015053868294
193,6199,0.0028500640764832497,
193,6207,,0.003818913595750928
194,6239,,0.0038986396975815296
195,6249,0.0019034211291000247,
195,6271,,0.005288835149258375
196,6299,0.001764861517585814,
196,6303,,0.003864722792059183
197,6335,,0.002927928464487195
198,6349,0.0018528634682297707,
198,6367,,0.003479656297713518
199,6399,0.002021888503804803,
199,6399,,0.003020084695890546
200,6400,,0.003020084695890546
